word,beta,psi,highlight
tests,1.3482568153835566,2.5738869561830318,none
pointed,-2.9263508620256147,1.1876009054288006,none
next-generation,1.5217511969895605,2.45048619851712,none
established,0.7393415834770473,4.810033766151057,none
adiz,0.36253504077187676,3.102856261980015,none
senkaku,-1.3124344612013745,1.6145692585148737,none
described,-0.7001970385489092,1.80379641702246,none
said,-1.4688659706050844,1.7362629920746462,none
rules,1.75648891428746,3.1499661535378665,none
forth,0.09452007591794433,2.3120855433854093,none
emergency,0.2519158455803833,3.6676039272509593,none
case,0.1461448942810604,3.575580679038622,none
procedures,1.0455182436649357,3.3730488982586477,none
acts,-0.953676102350055,2.667604212328825,none
law,-0.5001055032516615,3.652694562682016,none
president,0.07694193319518511,4.541217432164737,none
broader,-2.9731165119023597,1.236523739599325,none
country,-0.04291857825636856,4.256423237540121,none
modernization,-0.33146070313754517,3.1279643471878624,none
effective,-0.5784653267246568,3.772862310912655,none
citizens,-0.061106592233627036,3.19692780887668,none
violates,2.335311055328435,2.8847950733288097,none
ukraine,-0.06731528691038664,2.582664827966319,blue
violation,-1.3469187508246627,2.2855225164314157,none
laws,0.9849869911209576,3.1076848547102087,none
view,-0.25522402873979383,2.968321100138962,none
rise,-0.38605329631712076,2.944607004731288,none
results,0.9458404175506835,3.1748244365027585,none
southeast,-0.8816702091880506,2.6152990690869524,none
disputes,-0.3702808022819776,2.9332998398861014,none
asean,0.14923136429086603,3.6604429983178597,none
member,1.0143626046726435,3.9807041713663613,none
vessels,-0.4905159289509963,4.4627408368628005,none
operating,0.6154703281420953,3.5856232028551513,none
vietnam,-0.28789155837805686,2.9917050355915498,blue
sustained,-2.9501945128743228,1.2125758101348876,none
asian,1.0988005090542161,3.0268476879821753,none
increasing,0.44124606343332207,3.8017326136824643,none
modernizing,-0.535382432170079,2.3637282331677403,none
focusing,1.4836864408912034,2.423150202082397,none
modern,-2.110739210446485,2.234356191414724,none
middle,-0.7486739852511606,4.165112319447369,none
response,0.1868968943551136,5.0612676008893525,none
occur,1.0244907703467145,2.3421523756041056,none
particular,0.43358526513510665,4.172934084396543,none
resources,0.15944113327099352,4.4072383980815815,none
important,-0.14759508841192256,3.6378149325033817,none
complex,1.1287832818067691,2.7815181475362505,none
diverse,0.12470228918562083,2.4447320132892805,none
seek,-0.47741528444189374,3.2323129167294575,none
appropriate,0.2574179516830928,3.177702229041429,none
responses,0.2314621618527546,2.9081219144897523,none
outer,-0.5381647908322573,2.7677220915696026,none
space,-0.27676943036571544,4.958827621505664,none
variety,-0.780299016513881,2.258996701708573,none
satellites,0.20243590840308717,2.3888919635440016,none
launch,0.6224766022735895,3.7845412213335243,none
functions,0.4219061587748729,3.900089238318286,none
among,0.4723181113218194,4.516578068774068,none
others,-0.40256189731778125,3.3605934445047208,none
include,-0.11634784463699578,3.8065622553262184,none
facilities,0.3113964759425928,4.749930535035556,none
targets,-0.1684408799742364,2.7886004361871346,none
communications,0.7206439897588196,3.4781363689747486,none
gathering,-0.42929221802020395,2.508116704178793,none
communication,0.5115727205187789,4.117663484631195,darkgreen
positioning,-2.8344095699512173,1.0906660380112536,none
precision,-0.17210025678256058,3.3501162687721218,none
systems,0.29093701148675616,5.118674711435133,none
risk,-1.6841249345401528,2.536465835385452,none
stable,1.0659865531750838,3.387586291682583,none
month,-0.4631911824108632,2.026595834789678,none
white,0.6556799741314571,2.5179656539899233,none
indicates,-2.914059336765478,1.174700347540234,none
station,-0.625328139489681,2.1454305363632478,none
cyberspace,-0.68103347723450125,3.023488663190343,darkgreen
foundation,1.194923661708783,3.351839037820225,none
ict,1.2545811173262722,2.2586157313340114,none
advancement,0.05478020837317349,2.6285682747714425,none
networks,-0.062433360841696976,3.0308884831838707,none
cyber,0.2685835232843158,5.098771608306535,darkgreen
asymmetrical,-2.498485712259533,0.7269831826114205,none
capable,-0.31054425295756993,4.067022782278038,none
strengths,-1.025299305799488,3.2707487306074174,none
points,-0.47741528444189374,3.2323129167294575,none
enemy,1.0486094524948864,3.101844266422705,none
offensive,0.753204904749803,2.942882741667572,none
organizations,0.359393562942063,4.428144542694324,none
agencies,0.7641875108737277,3.4800867006185134,none
involved,-0.6304172016079785,2.653467825146314,none
science,0.9981517068522737,3.212000274161898,none
improved,1.4258731730148344,3.4696871490785135,none
parts,0.7439581743433036,2.8312713105655507,none
promoting,-0.440066141262777,3.7348191738207603,none
overseas,0.708537768355378,4.056629488630397,none
exports,0.9357625342368424,2.967731614844777,none
supporting,0.7128944243544083,2.9142210278070233,none
improving,0.6780581175434276,4.168464917865841,none
able,-0.0013064721330384608,3.585061548285499,none
carry,0.6266704837958221,3.544832215789569,none
opportunities,0.7384704433522766,2.7703975888775654,none
reducing,-0.5381647908322573,2.7677220915696026,none
reconstruction,1.0587940225319792,3.0552627018617544,none
legal,0.9412936138914574,3.2158992630630405,none
basis,0.221518194254233,3.375285863246777,none
submitted,-2.044512477934504,2.183053709857873,none
report,-0.8690142094444271,4.424489318090304,none
abe,-2.633021294292194,0.8745613396643978,none
holding,0.5092136695125746,2.8645274409602695,none
press,1.1624178456989298,2.3243461061724724,none
approval,-0.7727539804030781,1.8578720853824473,none
stance,-2.7080905760336473,0.9557551719631837,none
realize,-0.08593314994186196,2.8471387080494424,none
fy2014,-3.508450013612775,1.780625303980358,none
beyond,0.22994937780725158,2.214545401307515,none
building,0.7551981979068559,4.180571487499333,none
gsdf,-3.733038670298051,2.0014816766351555,none
respond,0.6336716262635007,4.217020081263089,none
deterrence,0.2547784708936441,4.5823240068661955,none
capability,0.41947441913545347,5.079004184031135,none
conducting,-0.0892374750978553,3.7428618425071245,none
tailored,1.3348239553742889,3.305406212110302,none
robust,0.5961319913478678,3.3003271214203074,none
comprehensive,0.6819629308486634,3.955186664176933,none
perspective,-1.1352783312674812,2.5190741608534117,none
particularly,-2.2111801818776624,2.928383906264523,none
resource,0.7632076891182705,2.4411601500866698,none
whole,0.1624963295451337,2.4175827090758863,none
demand,-0.2924084718282417,3.28198364154731,none
build,0.18381116199989875,4.041543911308258,none
aspects,-0.17126165256492124,2.6573311335618257,none
readiness,0.22672443700268177,4.359558234448854,none
reinforced,2.479026754298456,2.3260516298726364,none
advanced,0.946567868497647,4.107603066143253,none
consideration,0.5647680009300582,3.278072534829551,none
infrastructure,-0.08355061467951447,3.7832591153465907,none
operation,0.837177958312366,4.799907876469883,none
along,0.5033806382835702,2.7140618945305133,none
approaches,-3.2952798993433325,1.5672080332865685,none
japan-u.s,-3.5571083509921855,1.8288055497624203,blue
alliance,1.6744737552883306,4.568402504866306,blue
promotion,0.385576530182447,3.0864501159657243,none
stabilization,0.2961003352378969,2.4555550975357407,none
improvement,1.248795817663181,4.1468646357456995,none
environments,0.2314621618527546,2.9081219144897523,none
effectively,0.2790984599950603,4.0280568527770635,none
ll,-2.5915337554428026,0.8293431356725794,none
roles,-0.9257580175227111,2.6473247203723798,none
built,0.5885925441340374,2.4701524953349425,none
superiority,0.649831363622385,2.764304000322084,none
emphasize,-2.546867569401116,0.7803736885312403,none
divisions,0.0047392385985154046,3.475400250967034,none
brigades,0.27841658265152786,2.7874347780561917,none
reorganized,1.263204798158759,2.396591414223058,none
sustaining,-3.0568685286096167,1.32352566060596,none
perform,0.7567013720367319,2.3499537980601963,none
amphibious,0.37121692190108985,3.9086187801394754,darkgreen
msdf,-3.713633270119665,1.9825481431499057,none
destroyers,-0.5173728430074109,3.1559690979206114,none
introduced,0.8808815169548202,2.5251344313896364,none
added,0.02216104183314742,2.5183914885925542,none
eight,0.5391706415231774,2.281281427160898,none
submarine,0.3707823660700372,3.503056885911605,none
patrol,0.275956711940089,3.8265570308293926,none
p-3c,-1.2824455692422145,1.5912257186202858,none
acquire,1.2517866069135335,2.789815521478352,none
destroyer,-0.7483666936836593,2.5184621745764693,darkgreen
asdf,-3.665796765552169,1.935757621114721,none
centers,1.496303550902806,2.7839186586414013,none
groups,-0.05355409031148977,3.8044979194803705,none
squadrons,-2.1710593435053394,2.2810657921924755,none
squadron,-3.2403908497469427,1.511598458234089,darkgreen
unit,0.9490065810520746,5.195085511876195,none
newly,0.7518609130788739,3.312576338879015,none
naha,-2.5915337554428026,0.8293431356725794,none
aerial,0.5103120646722779,3.270166585048911,none
refueling,0.4663061979438932,2.4518176024208453,none
transport,-0.23357725968310414,4.121492833737407,darkgreen
strengthened,0.6605918142114225,2.825875510629468,none
operational,0.6734512225817226,4.4422352970256265,none
education,1.2496245575741587,4.516168155594168,none
medical,0.5097123012015488,4.670159309374276,none
acquisition,0.8102825842261312,3.5971930064961835,none
local,0.6763715869566063,4.773071031774078,none
communities,-0.9069702120941683,2.3518124649295484,none
ceremony,1.0209286118571337,3.0821569801893625,none
posture,0.6108303094939176,4.771123315055728,none
southwest,0.9817340877559869,2.5971042767851906,none
arrangements,-0.6536723059730728,2.1662029706844907,none
expenditures,-0.3556673509241194,2.454906249240714,none
account,0.05478020837317349,2.6285682747714425,none
period,1.0129008567996136,3.9138253968973964,none
items,0.8593105305643456,3.113330539960571,none
reorganization,1.2451303989332194,2.6987891162537068,none
programs,0.11035111043378477,3.944077796515977,none
example,-0.8781538069095767,2.8324912698051996,none
mainly,0.4799820673847891,2.6434628668264173,none
1st,-1.1584483305520077,2.1451972114654927,none
helicopter,0.004720225203289743,2.7822459941570106,none
advance,0.4896247118129844,2.804169224520493,none
division,0.06800758225776359,4.151085196484179,none
mobile,-0.28563057826532295,2.8726144177127626,none
vehicle,-0.2674053040491621,2.8595486983855807,none
introduce,0.33846602360546907,2.425180661106698,none
brigade,0.2489272709636622,3.301666801144562,none
vehicles,-0.3860549125003878,3.7534377877847445,none
transportation,-0.014713814448129508,3.37146553638847,none
southwestern,-2.5231799247615645,0.7542797754029161,none
deploying,-0.4165749825527864,2.966487670547349,none
procure,-0.8030774707024395,2.275687931900112,none
remote,0.7733466298499522,2.6018262473194267,none
maintained,0.30102310198166354,2.5701381235259104,none
attack,0.19884418388598085,4.084971208485485,darkgreen
site,-0.048195309698882687,3.567117810496773,none
vessel,0.3405007004455696,3.2906599460647614,none
boat,1.5179634524107815,3.2009315149356135,none
carries,1.6635866154387862,2.401242590572731,none
progress,0.7879398688660045,3.525872550758456,none
parliamentary,-3.1037998979188646,1.371947249147382,none
senior,-0.019121548081299514,3.310071654914905,none
vice-minister,-3.3333892120730524,1.6056538435148164,none
build-up,0.95136062821567,2.3943451160836564,none
steadily,-0.9264955428420514,1.9724282748410602,none
responsibilities,-0.8403285442591398,2.805158321444896,none
providing,0.9486622888524148,3.380998789761987,none
pac-3,-2.5231799247615645,0.7542797754029161,none
rescue,0.1897406095884743,3.58907931207726,none
responding,-0.562000264156969,3.1879132077947543,none
missions,1.0026838152140678,3.9724265301860475,none
defense-related,-2.445701219995074,0.668305956283543,none
light,-0.47975238323923053,3.415679293115486,none
fy2013,-3.4402674818800296,1.7127878497723836,none
protecting,-0.061106592233627036,3.19692780887668,none
yen,-2.9617661889219464,1.2246728918288738,none
continuously,1.9571995898412888,3.113394049107681,none
promptly,0.5661839494877419,2.380317515643547,none
radar,-0.26597291685565105,3.485913932257113,none
sites,0.46363704676098333,3.4779771190015323,none
coastal,0.256990108080348,2.8899035241764603,darkgreen
conduct,0.23008917202431295,4.138833767846879,none
incidents,-0.4279316161421791,2.2856582782579515,none
activity,-0.17126165256492124,2.6573311335618257,none
four,0.19599748993514415,4.004717165659229,none
expanded,1.7244292878616527,3.127089035737843,none
ed,-3.0665550099654,1.3335387868747914,none
closely,-0.04418240462066273,3.0178528005691727,none
relevant,0.09719751384219098,3.6548334425205584,none
ministries,0.08883526438155616,2.470496881272305,none
sharing,0.7945524567470125,3.6885265956119286,none
implementing,0.054974245260868936,3.1141447228030374,none
cold,-0.22756333957711117,2.1400660752066614,none
times,0.5534974597099958,3.3306202128710534,none
water,0.029332431264843917,2.7646276469062343,none
flight,0.44060761884055183,2.982583399046597,none
deploys,-2.7423034321851847,0.992501748402526,none
stage,0.24616891413598788,3.0520075033583365,none
defeat,-2.2110747119877425,2.3120431091446703,none
without,0.3576031285557231,3.378720369259516,none
re,-3.345574341138338,1.6179188433270137,none
tactical,0.4585604639722473,3.5208590015933687,darkgreen
implemented,0.08930886117174515,3.163805432122084,none
thereby,0.6556799741314571,2.5179656539899233,none
large-scale,0.03717461655473088,3.126838565612324,none
name,1.114144779080574,3.294432445404503,none
system,1.417056573863187,5.526268238749344,none
patriot,-0.26520124458064037,2.167415810934548,none
coordinated,-2.6717580638430336,0.9165571107558161,none
class,0.291511952011001,3.0196902860512127,none
surface-to-air,-0.053081699305230746,2.4183890664672227,darkgreen
guided,0.05483612534526665,2.7463710901127607,none
cruise,-0.2288329420736966,2.544961109978247,none
fy2015,-3.4246002038296366,1.6971449225892896,none
six,0.48931797820711626,3.2850903384008663,none
equipped,-0.5602244248929845,3.29151579028997,none
designated,0.9968985757400598,3.377617877501974,none
2nd,-0.40559972988076426,2.4909937197574363,none
monitoring,-0.11031725960181366,2.2775762896873113,none
introduction,0.4570108600185002,2.8274283723701292,none
prevention,0.543480591938257,3.4605544004787143,none
formulation,-2.445701219995074,0.668305956283543,none
focused,1.275195286989282,2.625853024758798,none
human,0.43163429457640135,4.194533317899787,none
regulations,2.0769028809047283,2.698784159139988,none
group,0.5110461779378149,4.543988724999494,none
posed,-0.3702808022819776,2.9332998398861014,none
growing,-0.7656001706711794,3.533110069114856,none
sophisticated,-1.1229679707503697,2.7905703889770144,none
complicated,-1.1178773001319033,2.1149835900165925,none
countering,-2.5915337554428026,0.8293431356725794,none
bilateral,-0.1186461086809896,4.283465614397912,none
multilateral,0.9370845820020612,3.967540242880618,none
contributes,0.9331053956629343,2.5624021963057584,none
event,-0.004904415373052197,3.2999441617572423,none
disasters,-0.29511546115204806,3.5066732426132963,none
natural,-0.5395699284329509,3.054660510583152,none
municipal,-1.2181572546003614,1.541167830941241,none
governments,0.12845723671891524,3.7930303417959554,none
search,0.6768891722332295,3.4752277071534867,none
victims,0.09452007591794433,2.3120855433854093,none
missing,0.5661839494877419,2.380317515643547,none
treatment,1.240614332903261,3.003373784311578,none
preventing,-0.20242863057432134,2.5259456626722883,none
supplies,1.0583391801868611,3.4212480334805306,none
dispatched,0.1977202306923323,3.443546264562693,none
earthquake,-0.5546470905048906,2.779591132792948,none
place,-0.06689689397974942,4.037076138035536,none
initial,-0.9801865363055996,2.4054554564356256,none
called,-0.68103347723450125,3.023488663190343,none
typhoon,0.5418312306714338,2.841279752431271,none
help,0.016850910605098572,2.3680237234259054,none
caused,0.19837269336925487,2.6436209898466814,none
heavy,-0.4680674760870223,2.7172439183013233,none
management,1.8523644324307489,4.508910924904579,none
countermeasures,-0.26520124458064037,2.167415810934548,none
nankai,-2.445701219995074,0.668305956283543,none
prefecture,-3.3750006936558,1.647483566361969,none
nationals,-0.2542801726002987,2.5632871891114744,none
persons,1.4098761052848412,2.7221338523649807,none
request,-1.4371839167262843,3.6981001594334852,none
consultations,-0.30303857460552,2.7519866158413078,none
bill,0.8715063350139302,2.7404523264934295,none
act,0.6601276179167597,5.325341288608894,none
passed,-0.979538466080911,2.011943813710531,none
matters,0.7420523101554748,3.196646272446662,none
means,0.07497426792736497,3.713193875139362,none
scope,0.600541774556519,3.8261042586914615,none
revised,0.9936958353413942,2.5192164060997,none
protection,0.5766567858816842,4.274231573137422,none
performance,0.625803686961298,3.1880686660180584,none
treaty,-0.015939781138375304,3.690770831089981,none
centered,0.21832233254851335,2.5113182372468246,none
goods,0.1818493390576598,2.2491888169968886,none
large,-0.4126861181848635,3.367818459457969,none
maintains,0.8900808059497185,2.3505357362478985,none
strengthens,2.226935340966109,2.1415772252359933,none
engagement,-0.5370474127723052,2.5859915845659707,none
obama,-2.2141727642097693,3.3090375033419623,blue
improve,0.06423495103690224,4.912363324871683,none
interoperability,0.8808815169548202,2.5251344313896364,none
reliability,-0.780299016513881,2.258996701708573,none
exercise,1.1228977180076083,4.706397711560694,none
western,-0.17632530190131507,3.6042222403519846,blue
shared,-0.5485400575338931,3.6184077067428486,none
serve,0.7439581743433036,2.8312713105655507,none
commanders,-0.20319050639409153,2.931074512972512,none
views,-0.6809075148216609,2.186162187497519,none
consultative,1.1883065635036403,3.300817704460593,none
follows,-0.5100280355847421,2.3453070210482996,none
complete,1.1708454270553361,2.6457356677209933,none
task,-0.12880389682435583,3.6244498939147696,none
realignment,-3.218440552243621,1.489280240553247,none
mcas,-3.094704419861368,1.3625810396763418,none
futenma,-3.026826360960197,1.2924062698106784,none
camp,-0.624043593964204,3.232323298045858,none
previous,0.689841114346737,2.7357874539809424,none
agreements,1.2662761134701237,3.0216529386576254,none
ministers,0.11860044169908303,3.938223724993764,none
stationing,-0.09235569911194536,2.9570161130202113,none
core,1.5692910895266636,2.7320870933200943,none
actively,1.4113145782145804,3.459338487374422,none
costs,-0.18085948836852817,3.9749302120465195,none
host,0.2447789179894497,2.3584744841172367,none
given,-0.8560646332447286,3.149202114928941,none
return,0.02905514953636487,4.538104075017342,none
kadena,-2.6126459303630916,0.8523852879588023,none
replacement,-0.19501249466122647,2.674391545722701,none
construction,0.7355135135338547,3.622009362482743,none
project,0.7000012906456113,4.170029519303809,none
governor,-2.6902057987569234,0.9364826184064067,none
application,0.514479194369868,2.4173318054701713,none
body,0.9714265892287616,2.669305152143509,none
requests,0.08883526438155616,2.470496881272305,none
osprey,-2.5231799247615645,0.7542797754029161,none
outside,-0.8653919065322376,3.003352491365277,none
service,2.0713149610294943,5.182502366817475,none
seven,0.9545655679881881,2.7996170527053157,none
fully,-0.12181007463853932,3.3142737460920055,none
addressing,-2.044512477934504,2.183053709857873,none
consisting,-0.240234123612428,2.706874393291071,none
timing,1.4612045654406818,2.255539894485541,none
agreed,0.6082452410808685,4.146404679522467,none
housing,0.44817822737646623,2.9080294670183786,none
dialogue,0.8231002966741394,4.482982196597526,none
exchange,-0.01914776112967556,3.646533911657882,none
dialogues,0.19837269336925487,2.6436209898466814,none
exchanges,0.44026290428876835,4.510692511911386,none
characteristics,0.8742032460727247,2.6737060431594206,none
making,0.5017459330244421,3.3228613631764192,none
limited,0.5976147160294165,2.7271539553483697,none
assistance,-0.039066683898899376,4.353767340053228,none
practical,-0.20319050639409153,2.931074512972512,none
cambodia,0.383542653931665,2.392862400691873,none
visits,0.5418312306714338,2.841279752431271,none
canada,0.5850173541009723,3.0052365475505622,none
office,0.0979388804335267,4.045281261839778,none
administrative,-0.07818048031541275,3.416654825903471,none
saudi arabia,0.8229793799649158,2.3025641883885353,none
pakistan,0.08458974898258102,2.6071967886308753,none
uae,1.9158803844828645,2.40543048716909,none
defens,-2.6527102215126663,0.8959333881412512,none
globe,-1.395163046461747,1.6789421107849145,none
us,-2.6717580638430336,0.9165571107558161,none
accordingly,1.2698779169077066,2.5177882110588725,none
counter-piracy,0.137406014395898,2.6872639448017464,none
somalia,0.8279421843663595,3.0910380820489016,none
gulf,-0.20319050639409153,2.931074512972512,none
aden,0.33846602360546907,2.425180661106698,none
surface,0.14734383873115658,3.4280420075353173,none
participates,0.9632168648830477,2.298294878835546,none
escort,-0.4987789861118327,2.052680632006862,none
participating,0.8552232099888072,3.2770113423454665,none
private,0.2270683404658581,4.038274393304085,none
u.n,-3.0059211378618333,1.270693435887692,none
peacekeeping,0.5310854965492878,3.7952253813270445,none
nations,0.8080039848033199,4.795645112207684,none
mission,0.07742599322508245,4.294710519119328,none
unmiss,-0.38604857278790244,1.9700496926330837,none
unrest,-2.758690515704366,1.0100470466760048,none
engineering,0.11571765054154545,2.5848800324990475,none
preparation,1.3131531086467432,2.833606629407764,none
6th,-2.445701219995074,0.668305956283543,none
ongoing,-0.7127922482336994,2.712996660907356,none
consultation,1.027230095890804,2.6295707417720573,none
coordination,-0.5191935620596259,3.8481610150233783,none
center,0.6202973896067201,4.040609044545452,none
organized,0.909445621866439,2.8317194191203336,none
tons,-0.06993796412743293,3.1232183845959023,none
affected,0.514479194369868,2.4173318054701713,none
malaysia,0.36131412018019565,3.164454756894374,none
hours,0.8244894866672822,2.4848920794686773,none
arms,0.518648684170522,4.027416874163615,none
sides,0.3750817428085965,2.622811305080679,none
relating,-0.9069702120941683,2.3518124649295484,none
chemical,0.5069033377215578,3.662667205658247,darkgreen
biological,1.3605014596164242,3.0887704840557144,none
delivery,-1.1069035400865241,2.4982882379207525,none
current,0.4079798875277431,4.2112967033789905,none
arsenal,-0.4987789861118327,2.052680632006862,none
companies,0.7643194556946145,3.7600512011052873,none
industry,1.28224055618234,3.984422117552932,none
amount,-0.3815467747288899,4.191469188710123,none
scale,-0.8110385862327087,2.9642148838332325,none
skills,-0.4302051365738226,2.6899783090349088,none
required,0.028520576486558168,3.8262435842448683,none
company,-0.2486951456690312,2.8461353319100144,none
sensor,-3.076086568045765,1.3433820256037299,none
technical,0.04052083388392424,3.3321374970692434,none
strength,0.09989867490852464,4.155140888193314,none
maintenance,0.7336886652854451,3.781769222212154,darkgreen
sectors,0.3379673995412169,2.291530905179302,none
expenditure,-1.3878654263037982,2.982959050863533,none
integrated,1.918238894210879,3.992885572648598,none
cost,0.6778615252290591,3.151062975142476,none
principles,-0.31389541480473787,3.520050884719803,none
participation,0.7511495668850255,3.581880629857605,none
export,0.9486622888524148,3.380998789761987,none
cases,0.41470320873169053,3.289262713111682,none
provides,1.4366947107990513,3.207115035977874,none
concrete,-0.953526156158658,1.9925658525587253,none
standards,0.8742032460727247,2.6737060431594206,none
extent,0.009513156911660598,2.1909619257909565,none
stated,-1.4180880725641813,2.3384986053362526,none
clearly,-0.8030774707024395,2.275687931900112,none
compared,-0.05323821502778092,2.7060096836901386,none
concept,0.5318315828824366,3.8488245674861767,none
price,0.7567013720367319,2.3499537980601963,none
institute,1.0089537778996467,3.306389072674301,none
higher,1.1624178456989298,2.3243461061724724,none
institutions,1.1889319445626816,3.434239926961439,none
independent,0.5885925441340374,2.4701524953349425,none
competition,-0.4422139506548727,3.3888905776242595,none
elements,0.20112558294775015,3.2177836778962736,none
presents,-2.445701219995074,0.668305956283543,none
methods,0.95136062821567,2.3943451160836564,none
future,0.39297416127803175,4.915387021516736,none
direction,0.25214457688034275,3.116835825276824,none
civilian,1.29090696205891,3.9646603761636645,none
talks,0.7700841254855635,3.849185682272537,none
india,-0.21939441153591335,3.788878525884772,blue
supports,-0.22947361549802112,2.8323553265332087,none
maximum,-0.146680157746241,2.639673982626738,none
effectiveness,-0.3606875177573039,2.7933952202781236,none
mutual,0.9009672709191716,4.254428318954348,none
employment,-0.13104749772196833,3.0798957422485325,none
reserve,1.0414733714919602,4.4258345004958555,none
orders,-0.18778522826911428,2.1111605611473867,none
issued,1.3734977515462685,3.820271444526728,none
joined,0.09452007591794433,2.3120855433854093,none
daily,0.2898326744548495,2.3261094660466988,none
makes,1.1131095795134485,3.09390556168821,none
safety,0.5443207715152707,4.031218689493955,none
female,1.263204798158759,2.396591414223058,none
assure,-2.7423034321851847,0.992501748402526,none
respective,0.01981329197812832,3.1392198197524066,none
enable,0.33942171215236705,2.7438609450567366,none
relationship,0.6547745145478511,3.787646527634748,none
interaction,-1.7804034546498408,1.9782601737171497,none
contributing,0.6653328795668413,3.251157805191598,none
usfj,-3.0470219404252123,1.3133367366577007,none
returned,0.6169336729441285,3.145468131114608,none
provided,0.15981172742686842,3.8422591418366303,none
special,0.5646659586434627,4.880061985684496,none
implementation,0.17748732785879165,3.5977855738515685,none
environmental,0.44213084454432705,2.670498968494984,none
reduce,-0.3043610600445005,3.3704032153838646,none
conditions,1.1667606053724247,3.673563926355472,none
material,0.4663061979438932,2.4518176024208453,none
conducts,0.8869704246914383,3.1773019786149925,none
commemoration,2.3545550504866086,1.8581333698551818,none
every,0.23565549050889015,3.855156504798583,none
reported,-1.395163046461747,1.6789421107849145,none
right,0.13103790404990237,3.05989963336473,none
airport,0.7074002279101692,2.4810226932237547,none
city,-0.5937057842853444,3.2106077869756207,none
wake,-2.758690515704366,1.0100470466760048,none
troop,1.5066097408711436,2.2882294304131245,none
second,0.1489443533949422,4.560419847135831,none
next,-0.4875415941478802,3.017362520260439,none
fe,0.6961096159065832,2.3932774260289693,none
uss,-2.5915337554428026,0.8293431356725794,none
hosted,0.44213084454432705,2.670498968494984,none
five,0.19845603571457188,3.814828742570629,none
games,1.585660051543389,2.166879456379073,none
data,0.7340609609552918,3.11111315695946,none
paper,0.621978263535586,2.3403753702688013,none
tanks,0.44817822737646623,2.9080294670183786,none
jgsdf,-2.546867569401116,0.7803736885312403,none
ing,-1.8021981493431796,2.624297298775994,none
ion,-1.7503762823997429,1.954955960785019,none
pko,0.4836788937194354,3.188824603980404,none
available,-0.3606875177573039,2.7933952202781236,none
incident,0.7251497525224676,2.6361991960527464,none
refugees,-1.686000834477204,1.9049793898942518,none
humanitarian,0.013650802816069734,4.075222812577846,none
aircrafts,-2.6126459303630916,0.8523852879588023,none
background,0.2898326744548495,2.3261094660466988,none
section,0.7321490666667662,4.602673531476844,none
students,-1.1178773001319033,2.1149835900165925,none
academy,0.8772968101047071,2.602179620216852,none
designed,-0.08593314994186196,2.8471387080494424,none
germany,-0.11451021938322492,3.068084106694186,none
fig,-3.923034207291861,2.185471637185544,none
7th,-1.5353204153657298,1.7879234083138584,none
fleet,-1.1941127371232192,4.004905778752724,none
combined,1.6981647764994185,4.757633773480023,none
included,0.9927000835609469,2.826780955838164,none
reduction,-1.1722032852330184,4.13144444758205,none
fy2012,-3.3515756915866715,1.623954649649385,none
billion,-0.6685667889393215,4.464095206784803,none
dollars,-1.5581230842080815,3.5021167952245276,none
dod,-3.450491131707118,1.7229844150987088,none
structure,1.1432960507855832,3.983318972690811,none
unified,-0.14734757032592555,3.2584302712931015,none
combatant,-3.1302833287644316,1.3991702491484268,none
shifts,-3.0370097958929967,1.3029657922971531,none
expenses,-1.2620166132979918,2.611909806387419,none
se,-3.3515756915866715,1.623954649649385,none
de,-1.6063121398484073,2.4785726703734015,none
functional,1.0027600756369193,2.7653271249480413,none
chiefs,1.3786555565591465,3.1657921137617357,none
southern,0.6961096159065832,2.3932774260289693,none
col3,0.19269651525406828,3.1591836946854293,none
per,0.33942171215236705,2.7438609450567366,none
3rd,-2.8200241699878057,1.0754058290558317,none
4th,-2.498485712259533,0.7269831826114205,none
months,1.4828946440574435,2.670251280453281,none
headquarters,-0.2529087753052527,4.100147752446423,none
infantry,-0.09757539833919775,3.055988514603859,darkgreen
satellite,0.23934042710440115,2.9826629091788086,none
estimated,-0.90871814942259,3.1870189564042044,none
function,0.643441034161594,3.1266202070701543,none
district,0.5092136695125746,2.8645274409602695,none
rok’s,1.9178940062986414,2.8658573784863477,none
won,2.027878266030733,2.813941871849678,none
budgets,0.4212139183238668,2.484097832661775,none
fiscal,-1.9545981536505357,2.737635814226373,none
numbers,-0.4987789861118327,2.052680632006862,none
respectively,-0.6536723059730728,2.1662029706844907,none
actual,0.383542653931665,2.392862400691873,none
united kingdom,0.29475495418670694,3.086482232582187,none
note,-0.22756333957711117,2.1400660752066614,none
potential,0.5356324455238238,3.5754946218571124,none
type,1.493661620365853,2.9624165024334816,none
regions,-1.0238767690339752,3.117468147375652,none
consists,-0.27520933863185637,3.087747724196874,none
several,0.20243590840308717,2.3888919635440016,none
fighters,-0.2620715302179981,4.070312061787957,none
ch,-1.9370155931031834,2.0997384717689505,none
west,1.9228208157457107,3.489310537891249,none
identified,0.9632168648830477,2.298294878835546,none
enforcement,2.148188783258792,3.343720704417313,none
location,-0.3606875177573039,2.7933952202781236,none
hq,1.1816847904925858,2.4546645038344055,none
eastern,0.23197056591129428,3.313731093621649,none
flotilla,1.154065325982297,2.539258517134781,none
carriers,-1.2936016687731093,2.91450050076692,none
contract,0.4686004348601772,3.1453740715032086,none
comparison,0.95136062821567,2.3943451160836564,none
block,0.1368296853156394,2.2816132650502845,none
