chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
34,# # 目 9 | 女 | | - - - - - - - - - - - - - - - - | | [UNK] | | [UNK] [UNK] 軍 士 [UNK] [UNK] [UNK] | | 人 | | [UNK] | 國 [UNK] [UNK] [UNK] 書 [UNK] [UNK] [UNK] 11 一 [UNK] 11 [UNK].. 國 軍 軍 事 [UNK] 民 國 八 十 二 [UNK] 八 [UNK] 年 [UNK] [UNK] [UNK] 軍 士 [UNK] [UNK] [UNK] [UNK] 的 [UNK] [UNK] 年 中 [UNK] 國 [UNK] [UNK] [UNK]... [UNK] | | [UNK] | | | | - - - - - - - - - - - - - - | - - - - - - - | - - -,384,123,130,6,taiwan_1987_NationalDefenseReport_noneng.md,2025-01-28 18:56:58
35,- - - - - - | - - - - - - | | 111 - | | | | | e | | | | | 五 | [UNK] | [UNK] | [UNK] | | - • | · · |.. | | | | · · · 東 | | | | [UNK] | 國 | · · 一 [UNK] | - | | [UNK] | 南 | [UNK] | | | 間 | 八 | 타 | [UNK] | | [UNK] | 八 | [UNK] | | 11 | | 三 年 [UNK] 軍 [UNK] [UNK] | hh | 家 | [UNK] | | | 軍 | - | | | 中 [UNK] 國 [UNK] | 一 [UNK] | カ,322,124,130,6,taiwan_1987_NationalDefenseReport_noneng.md,2025-01-28 18:56:58
36,| [UNK] | | [UNK] | [UNK] | [UNK] | [UNK] | | [UNK] | キ | [UNK] | [UNK] | [UNK].... 行 後 政 [UNK] [UNK] [UNK] [UNK] 人 部 [UNK] [UNK] 民 [UNK] গরহ [UNK] [UNK] [UNK].. 貴.. · · 民 [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] 年 東 南 [UNK] 國 家 國 [UNK] [UNK] | 11 | | - - - - - - | | [UNK] | [UNK] - 77 [UNK] [UNK] = [UNK] [UNK] 四 | 八 | | - - - - - - | 五 [UNK] 八 [UNK] दिनि [UNK] [UNK] 目 [UNK] 東 四 四 e [UNK] 11 [UNK] [UNK]...,422,112,130,6,taiwan_1987_NationalDefenseReport_noneng.md,2025-01-28 18:56:58
37,• [UNK] 民 মম 國 年 八 十 國 事 [UNK] [UNK] / [UNK] 八 t [UNK] [UNK] [UNK] 年 [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] 法 [UNK] [UNK] [UNK] [UNK] 不 [UNK] 合 成 [UNK] [UNK] 不 [UNK] [UNK] 三 四 e ei 三 [UNK] e [UNK] [UNK] [UNK] · ·.. · · [UNK] 民 民 [UNK] 國 [UNK] 國 人 八 [UNK] 1 八 [UNK] [UNK] 十 + [UNK] [UNK] 五 [UNK] [UNK] [UNK] ノ / [UNK] 八 八 [UNK] [UNK] + + [UNK] [UNK] [UNK] 年 前 [UNK] 年 國 [UNK] 二 軍 家 [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] 成 男 人 [UNK] 後 [UNK] [UNK] [UNK] [UNK] [UNK] 耳 [UNK] [UNK] 四 四 [UNK] 八 -,503,124,130,6,taiwan_1987_NationalDefenseReport_noneng.md,2025-01-28 18:56:58
38,6 [UNK] [UNK] [UNK] [UNK]. · ·.. 民 民 民 國 國 國 八 八 八 + 十 + [UNK] 年 國 [UNK] [UNK] ノ ノ 八 八 軍 十 十 [UNK] [UNK] [UNK] [UNK] 年 年 [UNK] [UNK] | 西 [UNK] 車 [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] 成 सव [UNK] 成 [UNK] [UNK] [UNK] [UNK] 四 m + [UNK] [UNK] [UNK] · ·. [UNK] 國 軍 軍 · [UNK] [UNK] [UNK] 村 土 地 [UNK] [UNK] [UNK] 村 政 漢 [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] 五 [UNK] | 구 | [UNK] | [UNK] | [UNK] | [UNK] | | | - - - - - - | - - - - - - | - -,445,122,130,6,taiwan_1987_NationalDefenseReport_noneng.md,2025-01-28 18:56:58
39,- - - - | - - - - - | - - - - - | - - - - | | [UNK] | [UNK] 三 | | | | | | 三 | o | [UNK] | [UNK] | [UNK] | [UNK] | 111 [UNK]. 民 国 八 日 [UNK] 八 + [UNK] 年 國 軍 [UNK] [UNK] [UNK] [UNK] [UNK] 平 [UNK] 年 [UNK] [UNK] 四 [UNK] | [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] 를 [UNK] 111 八 國 [UNK] [UNK] [UNK] 書 el - [UNK] · · 公 [UNK] [UNK] ハ [UNK] [UNK] ハ 軍 [UNK] 人 [UNK] [UNK] [UNK] [UNK] [UNK] 比 [UNK] 四 四 十 三 [UNK] · · 民 + 一 一 [UNK] · · 國 [UNK],433,125,130,6,taiwan_1987_NationalDefenseReport_noneng.md,2025-01-28 18:56:58
40,[UNK] [UNK] 城 行 地 八 成 [UNK] 十 [UNK] 加 [UNK] [UNK] ノ [UNK] [UNK] 八 十 [UNK] 年 [UNK] 合 [UNK] 政 [UNK] [UNK] [UNK] [UNK] [UNK] [UNK]. [UNK] 1 [UNK] [UNK] 八 [UNK] [UNK] 五 [UNK] [UNK] 五 王 [UNK] 111 11 四 [UNK] [UNK] [UNK] [UNK] · · - • - •. 民 民 民 民 國 國 國 面 八 八 八 八 + + + + 五 五 五 王 r > ノ / 八 八 八 八 + + 十 + [UNK] 年 國 [UNK] [UNK] 年 國 軍 [UNK] [UNK] [UNK] [UNK] 成 [UNK] 年 [UNK] 年 [UNK] [ 軍 [UNK] [UNK] [UNK] [UNK] 軍 [UNK] 人 民 一 [UNK] [UNK] 示 [UNK] [UNK] [UNK] [UNK] 成 [UNK],460,126,130,6,taiwan_1987_NationalDefenseReport_noneng.md,2025-01-28 18:56:58
41,[UNK] [UNK] 分 [UNK] [UNK]............. oli 八 八 o 王 표 [UNK] · · · 國 八 十 五 ハ 八 十 [UNK] 年 國 軍 [UNK] 劉 成 [UNK] [UNK] [UNK] 1111 o! [ 14 _ image _ 0. png ] ( 14 _ image _ 0. png ),175,50,73,6,taiwan_1987_NationalDefenseReport_noneng.md,2025-01-28 18:56:58
42,# # [UNK] [UNK] 111 = 11 - 1 | | [UNK] - - 四 五 [UNK] [UNK] [UNK] [UNK] [UNK]...... :. 民 民 民 民 民 國 | 家 | 家 國 國 八 12 八 1 + + t 四 さ 四 구 五 / [UNK] 포 [UNK] 포 八 八 八 八 [UNK] 十 + + t [UNK] [UNK] [UNK] [UNK] - 年 [UNK] [UNK] [UNK] 年 年 年 年 [UNK] [UNK] 國 國 軍 國 軍 國 [UNK] 士 [UNK] 平 [UNK] 年 [UNK] [UNK] 軍 軍 軍 士 [UNK] [UNK] [UNK] 軍 男 급다 - 人 [UNK] [UNK] [UNK] 金 [UNK] [UNK] [UNK] [UNK] 出 [UNK] [UNK] [UNK] [UNK],401,114,130,7,taiwan_1987_NationalDefenseReport_noneng.md,2025-01-28 18:56:58
43,[UNK] 分 分 分 比 [UNK] [UNK] [UNK] [UNK] [UNK] 國.. 民 國 a + 王 年 [UNK] 國 [UNK] [UNK] [UNK] [UNK] 行 [UNK] [UNK] 四 - [UNK] [UNK] बिय 플 - 18 -. 東 [UNK] नह 北 風 [UNK] [UNK] 十 五 [UNK] ( m - 9 [UNK] 東 [UNK] 力 [UNK] 部 示 [UNK] [UNK] [UNK] 戦 [UNK] [UNK] [UNK] [UNK] ) [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] 示 [UNK] [UNK] ब [UNK] [UNK] 健 [UNK] [UNK] [UNK] [UNK] 示 [UNK] ■ 1 1 [UNK] 五 八 [UNK] - - [UNK] [UNK].. 民 國 八 十 [UNK] 年 [UNK] 國 [UNK] [UNK] [UNK] [UNK] 行,454,110,122,7,taiwan_1987_NationalDefenseReport_noneng.md,2025-01-28 18:56:58
44,# rij [UNK] [UNK] = 一 [UNK] [UNK] o 7l 100 四 五 [UNK] 國 [UNK] [UNK] [UNK] 書 [UNK] 四 国 111 $ $ \ begin { array } { c } { { | } } \ \ { { \ stackrel { + } { - } } } \ \ { { - } } \ \ { { - } } \ end { array } $ $ 一 二 国 1 · 民 國 八 [UNK] 十 三 五 國 [UNK] 生 一 [UNK] [UNK] [UNK] 八 十 三 國 · · 民 [UNK] 八 十 三 [UNK] 八 十 [UNK] 年 [UNK]...... 公 [UNK] ー 保 eぬ [UNK] [UNK] 原 $,354,118,130,8,taiwan_1987_NationalDefenseReport_noneng.md,2025-01-28 18:56:58
45,$ \ begin { array } { c } { { \ stackrel { \ cdots } { \ not \ exists t } } } \ \ { { \ stackrel { \ cdots } { \ not \ exists k } } } \ \ { { \ stackrel { \ cdots } { \ not \ exists k } } } \ end { array } $ $ $ \ begin { array } { c } \ stackrel { * } { \ bullet } \ \ \ stackrel { * } { \ bullet } \ \ \ stackrel { * } { \ bullet } \ end { array } $. $,354,118,130,8,taiwan_1987_NationalDefenseReport_noneng.md,2025-01-28 18:56:58
46,$ \ begin { array } { l } { \ lambda } \ \ { \ overline { { { = } } } } \ end { array } $ $ [UNK] [UNK] [UNK] 두 [UNK] [UNK] $ $ \ vec { \ mathcal { h } } $ $ [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] $ \ mathcal { l } _ { \ lambda } $ $ \ mathbf { a } $ 分 = 111 + [UNK] [UNK] 國. $ \ frac { 1 } { 4 } $. 民 國 八 $ \ begin { array } { c } \ stackrel { \ mathrm { field } } { \,367,117,130,8,taiwan_1987_NationalDefenseReport_noneng.md,2025-01-28 18:56:58
