"","file_names","country_name","year","title","language"
"777","ukraine_2011_WhiteBook.pdf","ukraine","2011","White Book","eng"
"778","ukraine_2013_WhiteBook.pdf","ukraine","2013","White Book","eng"
"779","ukraine_2014_WhiteBook.pdf","ukraine","2014","White Book","eng"
"780","ukraine_2015_MilitaryDoctrine_noneng.pdf","ukraine","2015","Military Doctrine","noneng"
"781","ukraine_2015_MilitaryDoctrine.pdf","ukraine","2015","Military Doctrine","eng"
"782","ukraine_2015_NationalSecurityStrategy_noneng.pdf","ukraine","2015","National Security Strategy","noneng"
"783","ukraine_2015_NationalSecurityStrategy.pdf","ukraine","2015","National Security Strategy","eng"
"784","ukraine_2015_WhiteBook.pdf","ukraine","2015","White Book","eng"
"785","ukraine_2016_WhiteBook.pdf","ukraine","2016","White Book","eng"
"786","ukraine_2017_WhiteBook.pdf","ukraine","2017","White Book","eng"
"787","ukraine_2018_WhiteBook.pdf","ukraine","2018","White Book","eng"
"788","ukraine_2020_NationalSecurityStrategy_noneng.pdf","ukraine","2020","National Security Strategy","noneng"
"789","ukraine_2020_NationalSecurityStrategy.pdf","ukraine","2020","National Security Strategy","eng"
"790","ukraine_2021_WhitePaper.pdf","ukraine","2021","White Paper","eng"
"791","unitedkingdom_1998_StrategicDefenceReview.pdf","unitedkingdom","1998","Strategic Defence Review","eng"
"792","unitedkingdom_1999_StrategicDefenceReview.pdf","unitedkingdom","1999","Strategic Defence Review","eng"
"793","unitedkingdom_2002_StrategicDefenceReview.pdf","unitedkingdom","2002","Strategic Defence Review","eng"
"794","unitedkingdom_2003_DefenceWhitePaper.pdf","unitedkingdom","2003","Defence White Paper","eng"
"795","unitedkingdom_2004_FutureCapabilities.pdf","unitedkingdom","2004","Future Capabilities","eng"
"796","unitedkingdom_2005_DefenceIndustrialStrategy.pdf","unitedkingdom","2005","Defence Industrial Strategy","eng"
"797","unitedkingdom_2006_FutureOfNuclearDeterrent.pdf","unitedkingdom","2006","Future Of Nuclear Deterrent","eng"
"798","unitedkingdom_2008_NationalSecurityStrategy.pdf","unitedkingdom","2008","National Security Strategy","eng"
"799","unitedkingdom_2009_NationalSecurityStrategy.pdf","unitedkingdom","2009","National Security Strategy","eng"
"800","unitedkingdom_2010_StrategicDefenceAndSecurityReview.pdf","unitedkingdom","2010","Strategic Defence And Security Review","eng"
"801","unitedkingdom_2011_StrategicDefenceAndSecurityReview.pdf","unitedkingdom","2011","Strategic Defence And Security Review","eng"
"802","unitedkingdom_2011_StrategyForDefence.pdf","unitedkingdom","2011","Strategy For Defence","eng"
"803","unitedkingdom_2012_AnnualStrategicDefenseandSecurityReview.pdf","unitedkingdom","2012","Annual Strategic Defenseand Security Review","eng"
"804","unitedkingdom_2012_NationalSecurityStrategy.pdf","unitedkingdom","2012","National Security Strategy","eng"
"805","unitedkingdom_2015_NationalSecurityStrategy.pdf","unitedkingdom","2015","National Security Strategy","eng"
"806","unitedkingdom_2016_NationalSecurityStrategy.pdf","unitedkingdom","2016","National Security Strategy","eng"
"807","unitedkingdom_2017_InternationalDefenceEngagementStrategy.pdf","unitedkingdom","2017","International Defence Engagement Strategy","eng"
"808","unitedkingdom_2018_NationalSecurityCapabilityReview.pdf","unitedkingdom","2018","National Security Capability Review","eng"
"809","unitedkingdom_2020_CommandPaper.pdf","unitedkingdom","2020","Command Paper","eng"
"810","unitedkingdom_2021_IntegratedReview.pdf","unitedkingdom","2021","Integrated Review","eng"
"811","unitedkingdom_2022_IntegratedReview.pdf","unitedkingdom","2022","Integrated Review","eng"
"812","unitedkingdom_2023_CommandPaper.pdf","unitedkingdom","2023","Command Paper","eng"
"813","unitedkingdom_2023_IntegratedReviewRefresh.pdf","unitedkingdom","2023","Integrated Review Refresh","eng"
"814","uruguay_1999_NationalDefense_noneng.pdf","uruguay","1999","National Defense","noneng"
"815","uruguay_2005_NationalDefense_noneng.pdf","uruguay","2005","National Defense","noneng"
"816","uruguay_2014_NationalDefense_noneng.pdf","uruguay","2014","National Defense","noneng"
"817","uruguay_2020_NationalDefense_noneng.pdf","uruguay","2020","National Defense","noneng"
"818","us_1977_MilitaryStrategyAndForcePostureReview.pdf","us","1977","Military Strategy And Force Posture Review","eng"
"819","us_1982_NationalSecurityStrategy.pdf","us","1982","National Security Strategy","eng"
"820","us_1987_NationalSecurityStrategy.pdf","us","1987","National Security Strategy","eng"
"821","us_1988_NationalSecurityStrategy.pdf","us","1988","National Security Strategy","eng"
"822","us_1990_NationalSecurityStrategy.pdf","us","1990","National Security Strategy","eng"
"823","us_1991_NationalSecurityStrategy.pdf","us","1991","National Security Strategy","eng"
"824","us_1992_MilitaryStrategy.pdf","us","1992","Military Strategy","eng"
"825","us_1993_NationalSecurityStrategy.pdf","us","1993","National Security Strategy","eng"
"826","us_1994_NationalSecurityStrategy.pdf","us","1994","National Security Strategy","eng"
"827","us_1995_MilitaryStrategy.pdf","us","1995","Military Strategy","eng"
"828","us_1995_NationalSecurityStrategy.pdf","us","1995","National Security Strategy","eng"
"829","us_1996_NationalSecurityStrategy.pdf","us","1996","National Security Strategy","eng"
"830","us_1997_MilitaryStrategy.pdf","us","1997","Military Strategy","eng"
"831","us_1997_NationalSecurityStrategy.pdf","us","1997","National Security Strategy","eng"
"832","us_1998_NationalSecurityStrategy.pdf","us","1998","National Security Strategy","eng"
"833","us_1999_NationalSecurityStrategy.pdf","us","1999","National Security Strategy","eng"
"834","us_2000_NationalSecurityStrategy.pdf","us","2000","National Security Strategy","eng"
"835","us_2001_SecurityStrategy.pdf","us","2001","Security Strategy","eng"
"836","us_2002_NationalSecurityStrategy.pdf","us","2002","National Security Strategy","eng"
"837","us_2004_MilitaryStrategy.pdf","us","2004","Military Strategy","eng"
"838","us_2005_NationalDefenseStrategy.pdf","us","2005","National Defense Strategy","eng"
"839","us_2006_NationalSecurityStrategy.pdf","us","2006","National Security Strategy","eng"
"840","us_2008_NationalDefenseStrategy.pdf","us","2008","National Defense Strategy","eng"
"841","us_2010_NationalSecurityStrategy.pdf","us","2010","National Security Strategy","eng"
"842","us_2011_NationalMilitaryStrategy.pdf","us","2011","National Military Strategy","eng"
"843","us_2012_DefenseGuidance.pdf","us","2012","Defense Guidance","eng"
"844","us_2015_MilitaryStrategy.pdf","us","2015","Military Strategy","eng"
"845","us_2015_NationalSecurityStrategy.pdf","us","2015","National Security Strategy","eng"
"846","us_2017_NationalSecurityStrategy.pdf","us","2017","National Security Strategy","eng"
"847","us_2018_DefenseStrategy.pdf","us","2018","Defense Strategy","eng"
"848","us_2018_MilitaryStrategy.pdf","us","2018","Military Strategy","eng"
"849","us_2021_InterimNationalSecurityStrategicGuidance.pdf","us","2021","Interim National Security Strategic Guidance","eng"
"850","us_2022_NationalDefenseStrategy.pdf","us","2022","National Defense Strategy","eng"
"851","us_2022_NationalSecurityStrategy.pdf","us","2022","National Security Strategy","eng"
"852","vanuatu_2019_SecurityStrategy.pdf","vanuatu","2019","Security Strategy","eng"
"853","vietnam_2009_NationalDefence.pdf","vietnam","2009","National Defence","eng"
"854","vietnam_2019_WhitePaper.pdf","vietnam","2019","White Paper","eng"
